Bedroom,Neighborhood_encoded,Has_Air_condition,Has_Backyard,Has_Balcony,Has_Cafeteria,Has_Cctv,Has_Deck,Has_Drainage,Has_Electricity_backup,Has_Fencing,Has_Frontyard,Has_Garage,Has_Garden,Has_Gym,Has_Intercom,Has_Internet,Has_Jacuzzi,Has_Kids_playground,Has_Lawn,Has_Lift,Has_Maintenance,Has_Microwave,Has_Modular_kitchen,Has_Parking,Has_Security_staff,Has_Solar_water,Has_Store_room,Has_Swimming_pool,Has_Tv_cable,Has_Washing_machine,Has_Water_supply,Has_Water_tank,Has_Water_well,Has_Wifi,Area_Aana,City_encoded,Face_encoded,Road Type_encoded,Area_Aana_log,Floors_log,Bathroom_log
4,55,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,10.81081081081081,9,2,6,2.4690152824513656,0.6931471805599453,1.6094379124341003
4,55,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,10.81081081081081,9,2,6,2.4690152824513656,0.6931471805599453,1.6094379124341003
3,168,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,7.158509861212564,9,5,6,2.099061537252378,0.6931471805599453,1.3862943611198906
1,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.0,9,4,5,3.8918202981106265,0.6931471805599453,0.6931471805599453
1,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,9,4,6,3.091042453358316,0.6931471805599453,0.6931471805599453
1,159,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,3.0,9,4,3,1.3862943611198906,0.6931471805599453,0.6931471805599453
1,127,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,2.5625,9,4,5,1.270462545594769,1.3862943611198906,0.6931471805599453
1,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,9,5,6,3.044522437723423,0.6931471805599453,0.6931471805599453
1,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,9,4,5,1.3862943611198906,0.6931471805599453,0.6931471805599453
1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,9,0,6,2.1972245773362196,0.6931471805599453,0.6931471805599453
4,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,9,0,5,1.4350845252893227,0.6931471805599453,0.6931471805599453
1,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1,4,5,1.3862943611198906,0.6931471805599453,0.6931471805599453
1,213,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,56.0,9,5,6,4.04305126783455,1.3862943611198906,0.6931471805599453
1,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8125,9,0,6,1.5712166996139025,0.6931471805599453,0.6931471805599453
1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,9,4,5,1.6486586255873816,0.6931471805599453,0.6931471805599453
1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,1,5,5,2.70805020110221,0.6931471805599453,0.6931471805599453
10,363,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,3.1,12,0,6,1.410986973710262,1.3862943611198906,0.6931471805599453
3,213,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,4.0,9,2,6,1.6094379124341003,0.6931471805599453,1.6094379124341003
2,198,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,11.97954711468225,9,2,6,2.563374819656626,0.6931471805599453,1.3862943611198906
1,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,9,4,5,1.6094379124341003,0.6931471805599453,0.6931471805599453
1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,9,5,1,2.302585092994046,0.6931471805599453,0.6931471805599453
1,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,9,0,5,1.6094379124341003,0.6931471805599453,0.6931471805599453
7,170,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,4.0,9,4,5,1.6094379124341003,1.3862943611198906,0.6931471805599453
10,170,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,4.0,9,4,1,1.6094379124341003,1.3862943611198906,0.6931471805599453
1,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,18,5,6,1.7047480922384253,1.0986122886681098,0.6931471805599453
1,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,18,2,6,1.6094379124341003,1.3862943611198906,0.6931471805599453
1,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,18,3,6,2.0794415416798357,1.6094379124341003,0.6931471805599453
1,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0525931336742147,18,5,6,0.051256770711073145,0.6931471805599453,0.6931471805599453
1,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0438276113951789,18,5,6,0.04289435264141846,0.6931471805599453,0.6931471805599453
1,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,9,4,5,1.6486586255873816,0.6931471805599453,0.6931471805599453
1,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9375,12,1,6,1.7812881693607596,0.6931471805599453,0.6931471805599453
1,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,9,7,6,2.2512917986064953,0.6931471805599453,0.6931471805599453
1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.0,12,4,5,5.081404364984463,0.6931471805599453,0.6931471805599453
1,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,9,4,5,1.4350845252893227,0.6931471805599453,0.6931471805599453
7,229,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,3.1,9,5,3,1.410986973710262,1.791759469228055,1.9459101490553132
1,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,9,4,5,1.6094379124341003,0.6931471805599453,0.6931471805599453
4,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3.2,12,7,5,1.4350845252893227,0.6931471805599453,0.6931471805599453
2,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,4.0,9,7,5,1.6094379124341003,0.6931471805599453,0.6931471805599453
1,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,9,7,5,1.9459101490553132,0.6931471805599453,0.6931471805599453
1,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,9,7,5,1.6094379124341003,0.6931471805599453,0.6931471805599453
1,293,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,5.0,18,5,3,1.791759469228055,0.6931471805599453,0.6931471805599453
3,20,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3.6,9,0,6,1.5260563034950492,1.3862943611198906,1.6094379124341003
1,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,1,4,6,1.4350845252893227,0.6931471805599453,0.6931471805599453
3,38,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2.75,9,5,4,1.3217558399823195,1.3862943611198906,1.3862943611198906
4,170,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3.2,9,0,1,1.4350845252893227,1.3862943611198906,1.3862943611198906
4,189,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,16.0,12,5,6,2.833213344056216,1.0986122886681098,1.3862943611198906
5,311,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,16.0,12,6,6,2.833213344056216,1.3862943611198906,1.791759469228055
6,25,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,14.0,9,4,6,2.70805020110221,1.3862943611198906,1.6094379124341003
4,317,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,10.0,9,5,6,2.3978952727983707,1.3862943611198906,1.6094379124341003
5,326,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,48.0,9,5,6,3.8918202981106265,1.3862943611198906,2.0794415416798357
10,106,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,7.0,9,4,6,2.0794415416798357,0.6931471805599453,0.6931471805599453
5,43,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,8.0,12,5,6,2.1972245773362196,1.3862943611198906,1.3862943611198906
8,104,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,48.0,12,7,6,3.8918202981106265,0.6931471805599453,1.9459101490553132
4,330,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,12.0,9,4,6,2.5649493574615367,1.3862943611198906,1.6094379124341003
4,104,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.0379839298758217,12,2,6,0.03728030280865168,1.3862943611198906,1.6094379124341003
1,351,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,9,0,6,1.6094379124341003,0.6931471805599453,0.6931471805599453
8,359,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,16.0,9,5,6,2.833213344056216,0.6931471805599453,1.0986122886681098
1,173,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3.5,9,7,6,1.5040773967762742,1.3862943611198906,0.6931471805599453
3,353,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,5.5,12,6,6,1.8718021769015913,1.0986122886681098,1.3862943611198906
5,43,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,11.5,12,7,6,2.5257286443082556,0.6931471805599453,1.3862943611198906
5,43,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,16.0,12,5,6,2.833213344056216,0.6931471805599453,1.3862943611198906
7,31,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.0321402483564645,9,5,6,0.031634557396078476,0.6931471805599453,1.3862943611198906
4,24,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,7.304601899196494,12,7,6,2.116809806840658,1.3862943611198906,1.9459101490553132
1,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,16,7,3,1.791759469228055,0.6931471805599453,0.6931471805599453
10,365,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,13.0,9,2,6,2.6390573296152584,0.6931471805599453,1.9459101490553132
3,311,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,3.75,12,5,6,1.55814461804655,0.6931471805599453,1.6094379124341003
5,142,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5.0,12,6,6,1.791759469228055,1.3862943611198906,1.6094379124341003
1,137,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,4.5,9,4,6,1.7047480922384253,1.3862943611198906,1.791759469228055
7,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,9,6,6,2.0794415416798357,0.6931471805599453,1.791759469228055
4,178,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,32.0,12,5,6,3.4965075614664802,0.6931471805599453,1.6094379124341003
10,311,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,6.5,12,0,6,2.0149030205422647,1.3862943611198906,2.3978952727983707
1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0584368151935719,9,1,6,0.05679311703223344,0.6931471805599453,0.6931471805599453
6,274,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3.5,9,1,6,1.5040773967762742,1.3862943611198906,1.0986122886681098
1,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.375,9,4,6,1.4759065198095778,0.6931471805599453,0.6931471805599453
4,46,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,4.0,9,0,6,1.6094379124341003,1.3862943611198906,1.3862943611198906
5,124,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,16.0,9,1,3,2.833213344056216,1.3862943611198906,0.6931471805599453
10,64,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,4.1,9,0,6,1.62924053973028,1.3862943611198906,0.6931471805599453
1,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,9,5,5,2.1972245773362196,0.6931471805599453,0.6931471805599453
1,34,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,8.2,9,0,3,2.2192034840549946,1.0986122886681098,0.6931471805599453
4,20,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,4.5,9,7,3,1.7047480922384253,1.3862943611198906,0.6931471805599453
8,279,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,4.375,9,4,3,1.6817585740137264,1.3862943611198906,1.9459101490553132
1,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,9,7,3,1.9459101490553132,0.6931471805599453,0.6931471805599453
1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,9,4,3,2.4849066497880004,0.6931471805599453,0.6931471805599453
7,216,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3.4375,9,6,3,1.490091154801534,1.6094379124341003,1.6094379124341003
1,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,9,1,6,1.9459101490553132,0.6931471805599453,0.6931471805599453
1,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,9,1,6,2.1972245773362196,0.6931471805599453,0.6931471805599453
1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,9,1,5,1.7047480922384253,0.6931471805599453,0.6931471805599453
8,224,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,7.0,9,3,6,2.0794415416798357,1.6094379124341003,1.6094379124341003
1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,9,7,5,2.5649493574615367,0.6931471805599453,0.6931471805599453
7,98,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,4.75,9,1,6,1.749199854809259,1.6094379124341003,1.3862943611198906
1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,9,1,5,1.9459101490553132,0.6931471805599453,0.6931471805599453
1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,9,7,6,2.772588722239781,0.6931471805599453,0.6931471805599453
10,90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,3.0,9,1,6,1.3862943611198906,1.6094379124341003,1.791759469228055
1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,9,7,3,1.9459101490553132,0.6931471805599453,0.6931471805599453
1,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,9,1,3,2.0794415416798357,0.6931471805599453,0.6931471805599453
1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,9,7,6,1.791759469228055,0.6931471805599453,0.6931471805599453
8,367,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,3.5,9,7,3,1.5040773967762742,1.6094379124341003,1.6094379124341003
1,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,9,0,3,1.824549292051046,0.6931471805599453,0.6931471805599453
1,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,9,7,3,1.6094379124341003,0.6931471805599453,0.6931471805599453
1,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,9,5,3,2.3978952727983707,0.6931471805599453,0.6931471805599453
5,126,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,4.3,9,1,6,1.667706820558076,1.3862943611198906,1.3862943611198906
6,64,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,4.0,9,4,6,1.6094379124341003,0.6931471805599453,1.3862943611198906
3,163,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3.3125,9,6,6,1.461517782357478,1.3862943611198906,1.0986122886681098
6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,9,0,6,1.6094379124341003,1.3862943611198906,1.0986122886681098
3,38,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.010226442658875,9,0,6,0.010174506376309232,1.3862943611198906,1.3862943611198906
1,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,9,4,6,2.0149030205422647,0.6931471805599453,0.6931471805599453
6,330,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,4.0,9,4,6,1.6094379124341003,1.6094379124341003,1.6094379124341003
4,220,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3.13,9,0,6,1.4182774069729414,1.3862943611198906,1.3862943611198906
4,64,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,48.0,9,5,6,3.8918202981106265,1.3862943611198906,1.791759469228055
7,163,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,3.5,9,7,6,1.5040773967762742,0.6931471805599453,1.0986122886681098
5,143,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,6.5,9,7,6,2.0149030205422647,1.3862943611198906,0.6931471805599453
6,31,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,6.0,9,2,6,1.9459101490553132,1.3862943611198906,1.3862943611198906
10,328,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0.0090577063550036,9,7,6,0.009016931366423592,1.3862943611198906,0.6931471805599453
10,38,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,96.0,9,4,6,4.574710978503383,1.3862943611198906,0.6931471805599453
10,330,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,5.0,9,0,6,1.791759469228055,1.3862943611198906,0.6931471805599453
10,106,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,7.0,9,0,6,2.0794415416798357,1.6094379124341003,0.6931471805599453
9,46,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,3.1,9,4,6,1.410986973710262,1.3862943611198906,0.6931471805599453
5,64,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0.0116873630387143,9,0,6,0.011619593332989895,1.3862943611198906,1.6094379124341003
10,64,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,3.5,9,0,6,1.5040773967762742,1.6094379124341003,0.6931471805599453
7,170,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,3.0,9,0,6,1.3862943611198906,0.6931471805599453,0.6931471805599453
10,64,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,6.0,9,7,6,1.9459101490553132,1.3862943611198906,0.6931471805599453
9,64,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,3.5,9,3,6,1.5040773967762742,1.3862943611198906,0.6931471805599453
6,64,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,6.0,9,5,6,1.9459101490553132,1.3862943611198906,1.3862943611198906
1,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,9,0,6,1.6094379124341003,0.6931471805599453,0.6931471805599453
6,72,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0.0175310445580715,9,5,6,0.01737914849135673,1.3862943611198906,1.6094379124341003
1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,9,7,6,1.6094379124341003,0.6931471805599453,0.6931471805599453
3,38,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,3.0,9,6,6,1.3862943611198906,0.6931471805599453,1.3862943611198906
